Title;Description;Price;Producer;Rating;Review_count;Specifications
ZESTAW - Kawa ziarnista Trip Coffee 4x250g;Zestaw czterech kaw ziarnistych Trip Coffee, które sprawdzą się do przygotowania w ekspresach ciśnieniowych, french pressie lub kawiarce. W zestawie znajdują się kawy z Brazylii, Etiopii, Kolumbii oraz Nikaragui.;117.96;TRIP COFFEE;5.00;9;Skład: 100% Arabika | Stopień palenia: Średni | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Opakowanie: 1000g | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Pochodzenie ziaren: Nikaragua Brazylia Etiopia Kolumbia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Kawa Specialty: Nie
Kawa ziarnista LaCava Guatemala San Ramon Espresso 250g;Najwyższej jakości jednorodna arabika Specialty z Gwatemali przeznaczona do ekspresów ciśnieniowych. LaCava Guatemala San Ramon urzeka harmonią smaku jagody i wiśni oraz aromatami kwiatów.;41.60;LACAVA SPECIALTY COFFEE ROASTERY;5.00;2;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Gwatemala | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Wiśnia Jagody Kwiaty | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Story Decaf Colombia Cauca 250g;Średnio palona bezkofeinowa arabika z Kolumbii przeznaczona pod przelew i espresso. Story Decaf Colombia Cauca ma słodki smak z nutami malin, wiśni, brownie i orzechów laskowych.;49.00;STORY COFFEE ROASTERS;5.00;4;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Kolumbia | Stopień palenia: Średni | Zawartość kofeiny: Bezkofeinowa | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Maliny Wiśnia Brownie Orzechy laskowe | Polecana do: Kawa czarna Cappuccino Latte Espresso | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy Ekspres automatyczny Ekspres kolbowy | Kawa Specialty: Tak
Kawa ziarnista Story Guatemala La Marvilla 250g;Jasno palona arabika jakości specialty z Gwatemali przeznaczona do przelewowych metod parzenia kawy. Story Guatemala La Marvilla ma słodki smak z nutami suszonych owoców, kwiatów, wiśni i miodu.;62.00;STORY COFFEE ROASTERS;5.00;1;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Gwatemala | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Suszone owoce Kwiaty Wiśnia Miód | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista Segafredo Caffè Crema Collezione 1kg;Caffe Crema Collezioneto mieszanka z palarni Segafredo. Blend jest jedną z czterech propozycji z linii Segafredo Caffe Crema. Crema Colezzione ma bogaty orzechowo-czekoladowy aromat. Mieszanka idealnie komponuje się z mlekiem.;59.99;SEGAFREDO;5.00;3;Skład: Arabika, Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Zawartość kofeiny: Wysoka | Crema: Trwała | Palarnia: Włochy | Intensywność smaku: Średnia | Słodycz: Średnia | Kwasowość: Delikatna | Gorycz: Średnia | Wyczuwalne smaki: Orzechy laskowe Ciemna czekolada Słód | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista Gemini Oro Espresso 1kg;Średnio palona mieszanka arabiki z Kolumbii, Etiopii i Indii przeznaczona do ciśnieniowych metod parzenia. Gemini Oro Espresso ma trwały posmak i subtelną kwasowość. Dla miłośników klasycznych smaków.;123.00;GEMINI;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Indie Brazylia Etiopia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista Gemini Platinum Espresso 1kg;Mieszanka arabiki z Brazylii i Kolumbii (90%) oraz indyjskiej robusty (10%), która została wypalona w sposób średni. Gemini Gold Espresso doskonale sprawdzi się w ekspresie ciśnieniowym oraz w kawiarce. Kawa z lekką owoową nutą.;109.00;GEMINI;0.00;Brak opinii;Skład: 90% Arabika, 10% Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Indonezja Kolumbia Brazylia | Zawartość kofeiny: Średnia | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista Gemini Gold Espresso 1kg;Mieszanka arabiki z Brazylii i Kolumbii (70%) oraz indyjskiej robusty (30%)., która została wypalona w sposób średni. Gemini Gold Espresso doskonale sprawdzi się w ekspresie ciśnieniowym oraz w kawiarce.;98.00;GEMINI;0.00;Brak opinii;Skład: 70% Arabika, 30% Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Indonezja Kolumbia Brazylia | Zawartość kofeiny: Wysoka | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Średnia | Kwasowość: Delikatna | Gorycz: Średnia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista Gemini Miscela Espresso 1kg;Mieszanka arabiki z Brazylii i Kolumbii (60%) z indonezyjską robustą (40%). Gemini Miscela Espresso wspaniale sprawdzi się jako poranne espresso, skutecznie pobudzi, dzięki większej zawartości kofeiny.;87.00;GEMINI;0.00;Brak opinii;Skład: 60% Arabika, 40% Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Indonezja Kolumbia Brazylia | Zawartość kofeiny: Wysoka | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Mocna | Słodycz: Średnia | Kwasowość: Delikatna | Gorycz: Średnia | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista YoCo Coffee Colombia Cofinet 1kg;Jednorodna arabika, wypalona w stopniu średnim, jakości specialty z Kolumbi. YoCo Coffee Colombia Cofinet jest przeznaczona do ciśnieniowych metod parzenia, a w jej smaku wyczujemy nuty karmelu, pomarańczy i porzeczki.;199.00;YOCO COFFEE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Meksyk | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Ukraina | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Karmel Porzeczka Pomarańcze | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Tak
Kawa ziarnista YoCo Coffee Guatemala Nueva Oriente Filtr 250g;Jasno palona arabika Specialty z Gwatemali, która przeszła obróbkę naturalną i jest przeznaczona do przelewowych metod parzenia. YoCo Coffee Guatemala Nueva Oriente ma posmak kandyzowanej pomarańczy, ziarna kakaowca i różowego wina.;62.00;YOCO COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Gwatemala | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Ukraina | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Kandyzowane pomarańcze Różowe wino Ziarna kakaowca | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista YoCo Coffee Colombia Monteblanco Filtr 250g;Jasno palona arabika Specialty z Kolumbii, która przeszła obróbkę mytą carbonic i jest przeznaczona do przelewowych metod parzenia. W kawie YoCo Coffee Colombia Monteblanco wyczujemy nuty mango, kokosu, jagody i pomarańczy.;94.00;YOCO COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Kolumbia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Ukraina | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Mango Jagody Kokos Pomarańcze | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista YoCo Coffee El Salvador Santa Ana Filtr 250g;Jasno palona salwadorska arabika speciality, która przeszła obróbkę anaerobic. YoCo Coffee El Salvador Santa Ana jest przeznaczona do alternatywnych metod parzenia. W jej profilu wyczujemy nuty jabłka, winogrona, suszonych owoców i czekolady.;69.00;YOCO COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Salwador | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Ukraina | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Żółte jabłko Winogrona Suszone owoce Mleczna czekolada | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista YoCo Coffee Ethiopia Gerbota Filtr 250g;YoCo Coffee Ethiopia Gerbota to jasno palona etiopska arabika jakości specialty, która jest przeznaczona do przelewowych metod parzenia. Przyjemna w smaku, o owocowo-kwiatowych nutach. Doskonała na popołudniowy przelew.;79.00;YOCO COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Etiopia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Ukraina | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Brzoskwinie Bergamotka Morela Jaśmin Czarna herbata | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista YoCo Coffee Mexico Decaf Vercruz Espresso 250g;Kawa bezkofeinowa przeznaczona do ciśnieniowych metod parzenia. YoCo Coffee Mexico Decaf Vercruz Espresso to średnio palona arabika specialty z Meksyku, w której wyczujemy posmak karmelu, czerwonego jabłka i białego winogrona.;52.00;YOCO COFFEE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Meksyk | Zawartość kofeiny: Bezkofeinowa | Crema: Trwała | Palarnia: Ukraina | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Karmel Czerwone jabłko Białe winogrona | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Tak
Kawa ziaarnista YoCo Coffee Mexico Decaf Veracruz Filtr 250g;Kawa bezkofeinowa przeznaczona do ciśnieniowych metod parzenia. YoCo Coffee Mexico Decaf Vercruz Espresso to średnio palona arabika specialty z Meksyku, w której wyczujemy posmak karmelu, czerwonego jabłka i białego winogrona.;52.00;YOCO COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Brazylia | Stopień palenia: Jasny | Zawartość kofeiny: Bezkofeinowa | Crema: Delikatna | Palarnia: Ukraina | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Karmel Czerwone jabłko Białe winogrona | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista YoCo Coffee Colombia Grapefruit Vermouth Filtr 250g;Jasno palona arabika specialty z Kolumbii, została poddana fermentacji w wermucie, nadając jej charakterystyczny i wyrazisty profil, z alkoholowym aromatem. YoCo Coffee Colombia Grapefruit Vermouth jest przeznaczona do przelewowych metod parzenia.;74.00;YOCO COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Kolumbia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Ukraina | Intensywność smaku: Mocna | Słodycz: Średnia | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Różowe winogrona Rodzynki Czerwona pomarańcza Miód lipowy | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista YoCo Coffee Colombia Coconut Rum Filtr 250g;Jeśli lubisz aromat kokosów, to YoCo Coffee Colombia Coconut Rum do przelewowych metod parzenia na pewno CI posmakuje. Jasno palone ziarna zostały poddane fermentacji w kokosowym rumie, co nadało im niepowtarzalnego charakteru. Niczym batonik bounty!;79.00;YOCO COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Kolumbia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Ukraina | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Bounty Cukier trzcinowy Ciemna czekolada | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista YoCo Coffee Colombia Red Vermouth Filtr 250g;Janso palona arabika specialty z Kolumbii, która została poddana fermentacji w wermucie, przez co ziarna nabrały charakterystycznego profilu smakowego. Kawa YoCo Coffee Colombia Red Vermouth jest przeznaczona do przelewowych metod parzenia.;74.00;YOCO COFFEE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Kolumbia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Ukraina | Intensywność smaku: Mocna | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Jasne wino Drink Negroni Wiśnia w czekoladzie | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista YoCo Coffee Honduras Aruco Espresso 250g;Średnio palona arabika spcialty przeznaczona do ciśnieniowych metod parzenia. W kawie YoCo Coffee Honduras Aruco Espresso znajdziesz nuty kakao, nugatu, cytryny, karmelu i czekolady mlecznej.;54.00;YOCO COFFEE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Honduras | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Ukraina | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Cytryna Kakao Nugat Mleczna czekolada Karmel | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Hausbrandt Decaffeinato 1kg - kawa bezkofeinowa;Hausbrandt Decaffeinato to bezkofeinowa kawa przeznaczona do ciśnieniowych metod parzenia. Mieszanka arabik, która jest doskonała, aby delektować się aksamitnym smakiem kawy o każdej porze dnia, nawet wieczorową porą.;129.99;HAUSBRANDT;5.00;1;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Zawartość kofeiny: Bezkofeinowa | Crema: Trwała | Palarnia: Włochy | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Suszone owoce Czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
ZESTAW - MK Cafe Fresh Brazil Santos 1kg + MK Cafe Fresh Brazil Mogiana 1kg + MK Cafe Fresh Brazil Crema 1kg;Zestaw trzech brazylijskich kaw ziarnistych MK Fresh, które sprawdzą się do przygotowania w ekspresach ciśnieniowych, french pressie lub kawiarce.;195.97;MK CAFE;5.00;2;Rodzaj: Kawa ziarnista | Skład: 100% Arabika | Stopień palenia: Średni | Pochodzenie ziaren: Brazylia | Blend czy Single: Single / Jednorodne | Opakowanie: 1000g | Zawartość kofeiny: Niska | Palarnia: Polska | Przeznaczenie : Do biura Do domu Do kawiarni Do ekspresu automatycznego Do ekspresu kolbowego | Dostępne wersje: Brazil Santos | Sposób przygotowania: Ekspres kolbowy French Press Kawiarka | Crema: Trwała | Wyczuwalne smaki: Orzechy Owoce leśne Czekolada | Polecana do: Espresso Kawa czarna | Region: Brazylia | Kawa Specialty: Nie
ZESTAW - Kawa ziarnista MK Cafe Fresh Supreme Strength 3x1kg;Ciemno palona mieszanka arabiki z Brazylii Kolumbii i Indii przeznaczona do ekspresów ciśnieniowych oraz kawiarek. MK Cafe Fresh Supreme Strength charakteryzuje się dużą intensywnością smaku oraz wyczuwalną goryczką.;220.47;MK CAFE;0.00;Brak opinii;Skład: 100% Arabika | Stopień palenia: Ciemny | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Palarnia: Polska | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Opakowanie: 1000g | Sposób przygotowania: Ekspres kolbowy French Press Kawiarka | Crema: Trwała | Wyczuwalne smaki: Kakao Brzoskwinie Czarny pieprz | Intensywność smaku: 4.5 | Gorycz: 4 | Kwasowość: 2 | Słodycz: 3 | Pochodzenie ziaren: Brazylia Kolumbia Indie | Blend czy Single: Blend / Mieszanki | Polecana do: Espresso Kawa czarna Cappuccino Latte | Karmel: 4 | Czekolada: 3.5 | Orzech: 3 | Nuty przypraw: 3.5 | Owoce leśne: 2 | Owoce pestkowe: 2.5 | Owoce cytrusowe: 1.5 | Nuty kwiatowe: 1.5 | Kawa Specialty: Nie
ZESTAW - Kawa ziarnista MK Cafe Fresh Mexico Origin 3x1kg;Średnio palona arabika z Meksyku przeznaczona do ekspresów ciśnieniowych. MK Fresh Mexico Origin ma słodki smak z nutami czekolady, karmelu, migdałów i owoców cytrusowych.;264.57;MK CAFE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Pochodzenie ziaren: Meksyk | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Stopień palenia: Średni | Zawartość kofeiny: Niska | Palarnia: Polska | Intensywność smaku: 4 | Gorycz: 2 | Kwasowość: 2.5 | Słodycz: 3 | Nuty kwiatowe: 1.5 | Owoce cytrusowe: 2.5 | Owoce pestkowe: 1.5 | Owoce leśne: 2 | Nuty przypraw: 2 | Orzech: 2.5 | Czekolada: 3.5 | Karmel: 3.5 | Polecana do: Espresso Kawa czarna Cappuccino Latte | Wyczuwalne smaki: Czekolada Karmel Migdały Owoce cytrusowe | Crema: Trwała | Sposób przygotowania: Ekspres kolbowy French Press Kawiarka | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
ZESTAW - Kawa ziarnista MK Cafe Fresh Intenso 3x1kg;Średnio palona mieszanka arabiki i robusty, która ma wysoką zawartość kofeiny. MK Cafe Fresh Intenso to świetna propozycja na poranną kawę, która pobudzi. Jest to intensywna kawa przeznaczona do ekspresów ciśnieniowych oraz kawiarek.;176.37;MK CAFE;0.00;Brak opinii;Skład: Arabika, Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Zawartość kofeiny: Wysoka | Palarnia: Polska | Intensywność smaku: 4 | Gorycz: 4 | Kwasowość: 2 | Słodycz: 2 | Nuty kwiatowe: 1 | Owoce cytrusowe: 1.5 | Owoce pestkowe: 2.5 | Owoce leśne: 1.5 | Nuty przypraw: 4 | Orzech: 1.5 | Czekolada: 4.5 | Karmel: 3.5 | Wyczuwalne smaki: Gorzka czekolada Papaja Przyprawa korzenna | Crema: Trwała | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres kolbowy French Press Kawiarka | Przeznaczenie : Do biura Do domu Do kawiarni | Kawa Specialty: Nie
ZESTAW - Kawa ziarnista MK Cafe Fresh Espresso 3x1kg;Mieszanka arabiki z Brazylii, Kolumbii i Indii przeznaczona do ekspresów ciśnieniowych, oraz kawiarek. MK Cafe Fresh Espresso. Jest to intensywna kawa o posmaku gorzkiej czekolady, karmelu, jagód, skórki pieczonego chleba oraz pieprzu.;235.17;MK CAFE;0.00;Brak opinii;Skład: 100% Arabika | Stopień palenia: Średnio-ciemny | Zawartość kofeiny: Niska | Rodzaj: Kawa ziarnista | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Opakowanie: 1000g | Sposób przygotowania: Ekspres kolbowy French Press Kawiarka | Crema: Trwała | Wyczuwalne smaki: Karmel Gorzka czekolada Jagody Skórka pieczonego chleba Czarny pieprz | Intensywność smaku: 4.5 | Gorycz: 4 | Kwasowość: 2 | Słodycz: 2.5 | Pochodzenie ziaren: Brazylia Kolumbia Indie | Blend czy Single: Blend / Mieszanki | Polecana do: Espresso Kawa czarna Cappuccino Latte | Nuty kwiatowe: 1 | Owoce cytrusowe: 1.5 | Owoce pestkowe: 2.5 | Owoce leśne: 2 | Nuty przypraw: 3.5 | Orzech: 1 | Czekolada: 3.5 | Karmel: 4 | Kawa Specialty: Nie
ZESTAW - Kawa ziarnista MK Cafe Fresh Brazil Crema 3x1kg;Mieszanka wysokiej jakości brazylijskiej arabiki (70%) oraz robusty (30%), która jest przeznaczona do ekspresów i kawiarek. MK Cafe Fresh Brazil Crema została wypalona w stopniu średnim.;191.07;MK CAFE;5.00;1;Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Skład: 70% Arabika, 30% Robusta | Pochodzenie ziaren: Brazylia | Blend czy Single: Blend / Mieszanki | Stopień palenia: Średni | Zawartość kofeiny: Wysoka | Intensywność smaku: 3 | Gorycz: 2.5 | Kwasowość: 1 | Słodycz: 3.5 | Nuty kwiatowe: 1 | Owoce cytrusowe: 1.5 | Owoce pestkowe: 3 | Owoce leśne: 1 | Nuty przypraw: 3 | Orzech: 3.5 | Czekolada: 3.5 | Karmel: 2 | Polecana do: Espresso Kawa czarna Cappuccino Latte | Crema: Trwała | Wyczuwalne smaki: Orzechy laskowe Palony cukier Skórka pieczonego chleba Brzoskwinie Mleczna czekolada | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Sposób przygotowania: Ekspres kolbowy French Press Kawiarka | Kawa Specialty: Nie
